location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
Amsterdam Westhaven West,"Duisburg, Hochfeld Süd Vorbahnhof",138,220
Amsterdam Westhaven West,ECT,78,112
Amsterdam Westhaven West,"Eindhoven, emplacement",91,133
Amsterdam Westhaven West,"Eindhoven, emplacement Acht",88,130
Amsterdam Westhaven West,Eltville Ost,286,452
Amsterdam Westhaven West,"Emmerich, station",95,143
Amsterdam Westhaven West,Euromax,81,119
Amsterdam Westhaven West,"Europoort, emplacement",64,96
Amsterdam Westhaven West,"Gekkengraaf, emplacement",121,183
Amsterdam Westhaven West,Germersheim,333,522
Amsterdam Westhaven West,Goes,116,177
Amsterdam Westhaven West,"Hengelo, emplacement",107,164
Amsterdam Westhaven West,"Herzogenrath, station",154,227
Amsterdam Westhaven West,Holland Cargo Terminal,11,7
Amsterdam Westhaven West,"Houtrakpolder, emplacement",6,4
Amsterdam Westhaven West,"IJsselmonde, emplacement",60,87
Amsterdam Westhaven West,"Kaldenkirchen, station",127,189
Amsterdam Westhaven West,"Kijfhoek, emplacement",62,93
Amsterdam Westhaven West,"Köln Eifeltor, emplacement",183,287
Amsterdam Westhaven West,Koole Vondelingenweg,58,81
Amsterdam Westhaven West,"Krefeld Linn, emplacement",149,218
Amsterdam Westhaven West,"Lage Zwaluwe, emplacement",73,110
Amsterdam Westhaven West,"Leusden, PON",46,69
Amsterdam Westhaven West,Ludwigshafen-Oggersheim,314,488
Amsterdam Westhaven West,"Maasvlakte, emplacement",75,110
Amsterdam Westhaven West,Magdeburg Hbf,325,531
Amsterdam Westhaven West,"Marl-Sinsen, emplacement",146,235
Amsterdam Westhaven West,Matrans Rotterdam Terminal,68,84
Amsterdam Westhaven West,"Moerdijk, emplacement",78,114
Amsterdam Westhaven West,Moers,138,206
Amsterdam Westhaven West,"Neuss, guterbahnhof",156,235
Amsterdam Westhaven West,"Nijmegen, emplacement",92,125
Amsterdam Westhaven West,NWB terminal,5,2
Amsterdam Westhaven West,OBA,8,5
Amsterdam Westhaven West,"Oberhausen West, emplacement",126,206
Amsterdam Westhaven West,"Oldenzaal, emplacement",112,172
Amsterdam Westhaven West,"Onnen, emplacement noordingang",126,198
Amsterdam Westhaven West,"Onnen, emplacement zuidingang",127,203
Amsterdam Westhaven West,Opladen,162,259
Amsterdam Westhaven West,"Oss, terminal OOC",83,118
Amsterdam Westhaven West,"Pernis, emplacement",58,81
Amsterdam Westhaven West,Rheine,137,213
Amsterdam Westhaven West,"Rheinhausen, emplacement",145,219
Amsterdam Westhaven West,"Roosendaal, emplacement",87,130
Amsterdam Westhaven West,RWG,80,112
Amsterdam Westhaven West,"Sittard, emplacement",135,203
Amsterdam Westhaven West,Sloehaven empl.,120,188
Amsterdam Westhaven West,Steinweg Amsterdam,2,1
Amsterdam Westhaven West,Stroe,55,83
Amsterdam Westhaven West,Stuttgart,389,628
Amsterdam Westhaven West,"Tilburg, industrie",86,120
Amsterdam Westhaven West,"Uitgeest, emplacement",24,34
Amsterdam Westhaven West,"Valburg, emplacement CUP",81,121
Amsterdam Westhaven West,"Venlo, emplacement",126,182
Amsterdam Westhaven West,"Viersen, guterbahnhof",145,208
Amsterdam Westhaven West,"Vlissingen Sloe, emplacement",121,188
Amsterdam Westhaven West,Vopak-Sloe,122,188
Amsterdam Westhaven West,"Waalhaven, emplacement",53,79
Amsterdam Westhaven West,"Waalhaven, kantoor RFO",57,81
Amsterdam Westhaven West,"Westhaven, emplacement",7,4
Amsterdam Westhaven West,Zevenaar grens,85,126
Amsterdam Westhaven West,"Zutphen, emplacement",86,122
APMT,"Arnhem, goederenemplacement",106,153
APMT,"Bad Bentheim, empl. / staalfabriek",167,258
APMT,"Bad Bentheim, Hilgenstiege sp.25",166,258
APMT,"Beverwijk, emplacement",81,118
APMT,Bietigheim-Bissingen,408,646
APMT,"Blerick, emplacement en werkplaats",135,202
APMT,"Born, emplacement",139,211
APMT,"Botlek, emplacement",26,28
APMT,Bottrop,166,253
APMT,"Coevorden, euroterminal",166,245
APMT,Deventer goed. empl.,126,187
APMT,"Deventer, goederenemplacement",126,187
APMT,"Dordrecht, dok",43,58
APMT,"Dortmund Obereving, emplacement",191,297
APMT,Duisburg Ruhrorthafen,157,238
APMT,"Duisburg, Hochfeld Süd Vorbahnhof",159,244
APMT,ECT,14,6
APMT,"Eindhoven, emplacement",104,153
APMT,"Eindhoven, emplacement Acht",99,145
APMT,Eltville Ost,313,479
APMT,"Emmerich, station",131,190
APMT,Euromax,19,15
APMT,"Europoort, emplacement",18,18
APMT,"Gekkengraaf, emplacement",132,198
APMT,Germersheim,346,543
APMT,Goes,79,87
APMT,"Hengelo, emplacement",153,229
APMT,"Herzogenrath, station",168,249
APMT,Holland Cargo Terminal,78,111
APMT,"Houtrakpolder, emplacement",74,107
APMT,"IJsselmonde, emplacement",39,47
APMT,"Kaldenkirchen, station",140,209
APMT,"Kijfhoek, emplacement",41,55
APMT,"Köln Eifeltor, emplacement",196,301
APMT,Koole Vondelingenweg,31,36
APMT,"Krefeld Linn, emplacement",162,240
APMT,"Lage Zwaluwe, emplacement",52,73
APMT,"Leusden, PON",87,125
APMT,Ludwigshafen-Oggersheim,328,511
APMT,"Maasvlakte, emplacement",10,5
APMT,Magdeburg Hbf,368,597
APMT,"Marl-Sinsen, emplacement",180,282
APMT,Matrans Rotterdam Terminal,46,43
APMT,"Moerdijk, emplacement",55,75
APMT,Moers,153,228
APMT,"Neuss, guterbahnhof",170,257
APMT,"Nijmegen, emplacement",105,146
APMT,NWB terminal,80,112
APMT,OBA,80,112
APMT,"Oberhausen West, emplacement",156,239
APMT,"Oldenzaal, emplacement",157,240
APMT,"Onnen, emplacement noordingang",187,289
APMT,"Onnen, emplacement zuidingang",184,285
APMT,Opladen,191,292
APMT,"Oss, terminal OOC",97,139
APMT,"Pernis, emplacement",29,34
APMT,Rheine,182,279
APMT,"Rheinhausen, emplacement",159,241
APMT,"Roosendaal, emplacement",66,93
APMT,RWG,13,5
APMT,"Sittard, emplacement",146,217
APMT,Sloehaven empl.,85,99
APMT,Steinweg Amsterdam,77,110
APMT,Stroe,101,149
APMT,Stuttgart,418,659
APMT,"Tilburg, industrie",82,117
APMT,"Uitgeest, emplacement",86,124
APMT,"Valburg, emplacement CUP",96,142
APMT,"Venlo, emplacement",138,204
APMT,"Viersen, guterbahnhof",159,229
APMT,"Vlissingen Sloe, emplacement",86,100
APMT,Vopak-Sloe,86,99
APMT,"Waalhaven, emplacement",32,39
APMT,"Waalhaven, kantoor RFO",35,41
APMT,"Westhaven, emplacement",79,111
APMT,Zevenaar grens,116,173
APMT,"Zutphen, emplacement",130,185
"Arnhem, goederenemplacement","Bad Bentheim, empl. / staalfabriek",82,121
"Arnhem, goederenemplacement","Bad Bentheim, Hilgenstiege sp.25",82,121
"Arnhem, goederenemplacement","Beverwijk, emplacement",88,132
"Arnhem, goederenemplacement",Bietigheim-Bissingen,315,505
"Arnhem, goederenemplacement","Blerick, emplacement en werkplaats",65,83
"Arnhem, goederenemplacement","Born, emplacement",96,133
"Arnhem, goederenemplacement","Botlek, emplacement",88,128
"Arnhem, goederenemplacement",Bottrop,69,96
"Arnhem, goederenemplacement","Coevorden, euroterminal",93,128
"Arnhem, goederenemplacement",Deventer goed. empl.,38,48
"Arnhem, goederenemplacement","Deventer, goederenemplacement",39,48
"Arnhem, goederenemplacement","Dordrecht, dok",75,103
"Arnhem, goederenemplacement","Dortmund Obereving, emplacement",94,140
"Arnhem, goederenemplacement",Duisburg Ruhrorthafen,69,99
"Arnhem, goederenemplacement","Duisburg, Hochfeld Süd Vorbahnhof",73,109
"Arnhem, goederenemplacement",ECT,108,155
"Arnhem, goederenemplacement","Eindhoven, emplacement",61,83
"Arnhem, goederenemplacement","Eindhoven, emplacement Acht",62,87
"Arnhem, goederenemplacement",Eltville Ost,221,341
"Arnhem, goederenemplacement","Emmerich, station",30,32
"Arnhem, goederenemplacement",Euromax,111,163
"Arnhem, goederenemplacement","Europoort, emplacement",94,140
"Arnhem, goederenemplacement","Gekkengraaf, emplacement",65,82
"Arnhem, goederenemplacement",Germersheim,272,430
"Arnhem, goederenemplacement",Goes,127,189
"Arnhem, goederenemplacement","Hengelo, emplacement",67,92
"Arnhem, goederenemplacement","Herzogenrath, station",122,164
"Arnhem, goederenemplacement",Holland Cargo Terminal,85,124
"Arnhem, goederenemplacement","Houtrakpolder, emplacement",81,121
"Arnhem, goederenemplacement","IJsselmonde, emplacement",80,114
"Arnhem, goederenemplacement","Kaldenkirchen, station",70,93
"Arnhem, goederenemplacement","Kijfhoek, emplacement",74,109
"Arnhem, goederenemplacement","Köln Eifeltor, emplacement",118,176
"Arnhem, goederenemplacement",Koole Vondelingenweg,88,125
"Arnhem, goederenemplacement","Krefeld Linn, emplacement",87,122
"Arnhem, goederenemplacement","Lage Zwaluwe, emplacement",81,117
"Arnhem, goederenemplacement","Leusden, PON",46,56
"Arnhem, goederenemplacement",Ludwigshafen-Oggersheim,252,396
"Arnhem, goederenemplacement","Maasvlakte, emplacement",105,154
"Arnhem, goederenemplacement",Magdeburg Hbf,285,460
"Arnhem, goederenemplacement","Marl-Sinsen, emplacement",81,124
"Arnhem, goederenemplacement",Matrans Rotterdam Terminal,95,122
"Arnhem, goederenemplacement","Moerdijk, emplacement",86,120
"Arnhem, goederenemplacement",Moers,77,97
"Arnhem, goederenemplacement","Neuss, guterbahnhof",94,135
"Arnhem, goederenemplacement","Nijmegen, emplacement",24,19
"Arnhem, goederenemplacement",NWB terminal,83,121
"Arnhem, goederenemplacement",OBA,82,118
"Arnhem, goederenemplacement","Oberhausen West, emplacement",61,95
"Arnhem, goederenemplacement","Oldenzaal, emplacement",72,101
"Arnhem, goederenemplacement","Onnen, emplacement noordingang",114,170
"Arnhem, goederenemplacement","Onnen, emplacement zuidingang",110,167
"Arnhem, goederenemplacement",Opladen,97,148
"Arnhem, goederenemplacement","Oss, terminal OOC",40,45
"Arnhem, goederenemplacement","Pernis, emplacement",87,124
"Arnhem, goederenemplacement",Rheine,97,142
"Arnhem, goederenemplacement","Rheinhausen, emplacement",81,111
"Arnhem, goederenemplacement","Roosendaal, emplacement",94,136
"Arnhem, goederenemplacement",RWG,110,156
"Arnhem, goederenemplacement","Sittard, emplacement",102,140
"Arnhem, goederenemplacement",Sloehaven empl.,132,200
"Arnhem, goederenemplacement",Steinweg Amsterdam,82,121
"Arnhem, goederenemplacement",Stroe,38,33
"Arnhem, goederenemplacement",Stuttgart,325,519
"Arnhem, goederenemplacement","Tilburg, industrie",65,85
"Arnhem, goederenemplacement","Uitgeest, emplacement",92,140
"Arnhem, goederenemplacement","Valburg, emplacement CUP",18,16
"Arnhem, goederenemplacement","Venlo, emplacement",69,85
"Arnhem, goederenemplacement","Viersen, guterbahnhof",88,111
"Arnhem, goederenemplacement","Vlissingen Sloe, emplacement",132,200
"Arnhem, goederenemplacement",Vopak-Sloe,133,200
"Arnhem, goederenemplacement","Waalhaven, emplacement",81,118
"Arnhem, goederenemplacement","Waalhaven, kantoor RFO",83,119
"Arnhem, goederenemplacement","Westhaven, emplacement",80,117
"Arnhem, goederenemplacement",Zevenaar grens,20,15
"Arnhem, goederenemplacement","Zutphen, emplacement",33,32
"Bad Bentheim, empl. / staalfabriek","Bad Bentheim, Hilgenstiege sp.25",3,2
"Bad Bentheim, empl. / staalfabriek","Beverwijk, emplacement",130,205
"Bad Bentheim, empl. / staalfabriek",Bietigheim-Bissingen,319,515
"Bad Bentheim, empl. / staalfabriek","Blerick, emplacement en werkplaats",106,162
"Bad Bentheim, empl. / staalfabriek","Born, emplacement",137,212
"Bad Bentheim, empl. / staalfabriek","Botlek, emplacement",149,233
"Bad Bentheim, empl. / staalfabriek",Bottrop,65,97
"Bad Bentheim, empl. / staalfabriek","Coevorden, euroterminal",52,55
"Bad Bentheim, empl. / staalfabriek",Deventer goed. empl.,54,79
"Bad Bentheim, empl. / staalfabriek","Deventer, goederenemplacement",55,79
"Bad Bentheim, empl. / staalfabriek","Dordrecht, dok",139,211
"Bad Bentheim, empl. / staalfabriek","Dortmund Obereving, emplacement",88,124
"Bad Bentheim, empl. / staalfabriek",Duisburg Ruhrorthafen,74,109
"Bad Bentheim, empl. / staalfabriek","Duisburg, Hochfeld Süd Vorbahnhof",78,120
"Bad Bentheim, empl. / staalfabriek",ECT,169,260
"Bad Bentheim, empl. / staalfabriek","Eindhoven, emplacement",127,196
"Bad Bentheim, empl. / staalfabriek","Eindhoven, emplacement Acht",127,199
"Bad Bentheim, empl. / staalfabriek",Eltville Ost,226,351
"Bad Bentheim, empl. / staalfabriek","Emmerich, station",80,113
"Bad Bentheim, empl. / staalfabriek",Euromax,172,268
"Bad Bentheim, empl. / staalfabriek","Europoort, emplacement",155,244
"Bad Bentheim, empl. / staalfabriek","Gekkengraaf, emplacement",109,165
"Bad Bentheim, empl. / staalfabriek",Germersheim,277,441
"Bad Bentheim, empl. / staalfabriek",Goes,191,297
"Bad Bentheim, empl. / staalfabriek","Hengelo, emplacement",30,32
"Bad Bentheim, empl. / staalfabriek","Herzogenrath, station",145,224
"Bad Bentheim, empl. / staalfabriek",Holland Cargo Terminal,126,195
"Bad Bentheim, empl. / staalfabriek","Houtrakpolder, emplacement",121,192
"Bad Bentheim, empl. / staalfabriek","IJsselmonde, emplacement",140,216
"Bad Bentheim, empl. / staalfabriek","Kaldenkirchen, station",105,157
"Bad Bentheim, empl. / staalfabriek","Kijfhoek, emplacement",137,218
"Bad Bentheim, empl. / staalfabriek","Köln Eifeltor, emplacement",123,187
"Bad Bentheim, empl. / staalfabriek",Koole Vondelingenweg,149,230
"Bad Bentheim, empl. / staalfabriek","Krefeld Linn, emplacement",92,132
"Bad Bentheim, empl. / staalfabriek","Lage Zwaluwe, emplacement",144,225
"Bad Bentheim, empl. / staalfabriek","Leusden, PON",88,137
"Bad Bentheim, empl. / staalfabriek",Ludwigshafen-Oggersheim,257,407
"Bad Bentheim, empl. / staalfabriek","Maasvlakte, emplacement",166,258
"Bad Bentheim, empl. / staalfabriek",Magdeburg Hbf,214,348
"Bad Bentheim, empl. / staalfabriek","Marl-Sinsen, emplacement",66,89
"Bad Bentheim, empl. / staalfabriek",Matrans Rotterdam Terminal,158,231
"Bad Bentheim, empl. / staalfabriek","Moerdijk, emplacement",149,229
"Bad Bentheim, empl. / staalfabriek",Moers,83,120
"Bad Bentheim, empl. / staalfabriek","Neuss, guterbahnhof",99,146
"Bad Bentheim, empl. / staalfabriek","Nijmegen, emplacement",98,138
"Bad Bentheim, empl. / staalfabriek",NWB terminal,123,192
"Bad Bentheim, empl. / staalfabriek",OBA,122,190
"Bad Bentheim, empl. / staalfabriek","Oberhausen West, emplacement",66,106
"Bad Bentheim, empl. / staalfabriek","Oldenzaal, emplacement",21,22
"Bad Bentheim, empl. / staalfabriek","Onnen, emplacement noordingang",95,141
"Bad Bentheim, empl. / staalfabriek","Onnen, emplacement zuidingang",91,138
"Bad Bentheim, empl. / staalfabriek",Opladen,102,159
"Bad Bentheim, empl. / staalfabriek","Oss, terminal OOC",105,157
"Bad Bentheim, empl. / staalfabriek","Pernis, emplacement",149,229
"Bad Bentheim, empl. / staalfabriek",Rheine,25,30
"Bad Bentheim, empl. / staalfabriek","Rheinhausen, emplacement",86,121
"Bad Bentheim, empl. / staalfabriek","Roosendaal, emplacement",158,245
"Bad Bentheim, empl. / staalfabriek",RWG,171,260
"Bad Bentheim, empl. / staalfabriek","Sittard, emplacement",144,218
"Bad Bentheim, empl. / staalfabriek",Sloehaven empl.,195,309
"Bad Bentheim, empl. / staalfabriek",Steinweg Amsterdam,123,192
"Bad Bentheim, empl. / staalfabriek",Stroe,73,113
"Bad Bentheim, empl. / staalfabriek",Stuttgart,328,528
"Bad Bentheim, empl. / staalfabriek","Tilburg, industrie",130,197
"Bad Bentheim, empl. / staalfabriek","Uitgeest, emplacement",132,202
"Bad Bentheim, empl. / staalfabriek","Valburg, emplacement CUP",89,138
"Bad Bentheim, empl. / staalfabriek","Venlo, emplacement",106,158
"Bad Bentheim, empl. / staalfabriek","Viersen, guterbahnhof",108,163
"Bad Bentheim, empl. / staalfabriek","Vlissingen Sloe, emplacement",196,309
"Bad Bentheim, empl. / staalfabriek",Vopak-Sloe,196,308
"Bad Bentheim, empl. / staalfabriek","Waalhaven, emplacement",144,226
"Bad Bentheim, empl. / staalfabriek","Waalhaven, kantoor RFO",147,227
"Bad Bentheim, empl. / staalfabriek","Westhaven, emplacement",120,189
"Bad Bentheim, empl. / staalfabriek",Zevenaar grens,84,125
"Bad Bentheim, empl. / staalfabriek","Zutphen, emplacement",61,86
"Bad Bentheim, Hilgenstiege sp.25","Beverwijk, emplacement",129,205
"Bad Bentheim, Hilgenstiege sp.25",Bietigheim-Bissingen,321,516
"Bad Bentheim, Hilgenstiege sp.25","Blerick, emplacement en werkplaats",108,163
"Bad Bentheim, Hilgenstiege sp.25","Born, emplacement",139,213
"Bad Bentheim, Hilgenstiege sp.25","Botlek, emplacement",149,233
"Bad Bentheim, Hilgenstiege sp.25",Bottrop,67,98
"Bad Bentheim, Hilgenstiege sp.25","Coevorden, euroterminal",51,55
"Bad Bentheim, Hilgenstiege sp.25",Deventer goed. empl.,54,79
"Bad Bentheim, Hilgenstiege sp.25","Deventer, goederenemplacement",55,79
"Bad Bentheim, Hilgenstiege sp.25","Dordrecht, dok",139,212
"Bad Bentheim, Hilgenstiege sp.25","Dortmund Obereving, emplacement",90,125
"Bad Bentheim, Hilgenstiege sp.25",Duisburg Ruhrorthafen,76,110
"Bad Bentheim, Hilgenstiege sp.25","Duisburg, Hochfeld Süd Vorbahnhof",80,121
"Bad Bentheim, Hilgenstiege sp.25",ECT,169,260
"Bad Bentheim, Hilgenstiege sp.25","Eindhoven, emplacement",126,196
"Bad Bentheim, Hilgenstiege sp.25","Eindhoven, emplacement Acht",127,199
"Bad Bentheim, Hilgenstiege sp.25",Eltville Ost,228,353
"Bad Bentheim, Hilgenstiege sp.25","Emmerich, station",82,114
"Bad Bentheim, Hilgenstiege sp.25",Euromax,172,268
"Bad Bentheim, Hilgenstiege sp.25","Europoort, emplacement",154,245
"Bad Bentheim, Hilgenstiege sp.25","Gekkengraaf, emplacement",111,166
"Bad Bentheim, Hilgenstiege sp.25",Germersheim,279,442
"Bad Bentheim, Hilgenstiege sp.25",Goes,190,297
"Bad Bentheim, Hilgenstiege sp.25","Hengelo, emplacement",29,32
"Bad Bentheim, Hilgenstiege sp.25","Herzogenrath, station",147,225
"Bad Bentheim, Hilgenstiege sp.25",Holland Cargo Terminal,125,196
"Bad Bentheim, Hilgenstiege sp.25","Houtrakpolder, emplacement",121,192
"Bad Bentheim, Hilgenstiege sp.25","IJsselmonde, emplacement",139,216
"Bad Bentheim, Hilgenstiege sp.25","Kaldenkirchen, station",107,158
"Bad Bentheim, Hilgenstiege sp.25","Kijfhoek, emplacement",137,218
"Bad Bentheim, Hilgenstiege sp.25","Köln Eifeltor, emplacement",125,188
"Bad Bentheim, Hilgenstiege sp.25",Koole Vondelingenweg,149,230
"Bad Bentheim, Hilgenstiege sp.25","Krefeld Linn, emplacement",94,133
"Bad Bentheim, Hilgenstiege sp.25","Lage Zwaluwe, emplacement",144,225
"Bad Bentheim, Hilgenstiege sp.25","Leusden, PON",87,137
"Bad Bentheim, Hilgenstiege sp.25",Ludwigshafen-Oggersheim,259,408
"Bad Bentheim, Hilgenstiege sp.25","Maasvlakte, emplacement",165,259
"Bad Bentheim, Hilgenstiege sp.25",Magdeburg Hbf,213,348
"Bad Bentheim, Hilgenstiege sp.25","Marl-Sinsen, emplacement",68,90
"Bad Bentheim, Hilgenstiege sp.25",Matrans Rotterdam Terminal,158,231
"Bad Bentheim, Hilgenstiege sp.25","Moerdijk, emplacement",149,229
"Bad Bentheim, Hilgenstiege sp.25",Moers,85,121
"Bad Bentheim, Hilgenstiege sp.25","Neuss, guterbahnhof",101,147
"Bad Bentheim, Hilgenstiege sp.25","Nijmegen, emplacement",98,138
"Bad Bentheim, Hilgenstiege sp.25",NWB terminal,123,192
"Bad Bentheim, Hilgenstiege sp.25",OBA,122,190
"Bad Bentheim, Hilgenstiege sp.25","Oberhausen West, emplacement",68,107
"Bad Bentheim, Hilgenstiege sp.25","Oldenzaal, emplacement",20,22
"Bad Bentheim, Hilgenstiege sp.25","Onnen, emplacement noordingang",94,142
"Bad Bentheim, Hilgenstiege sp.25","Onnen, emplacement zuidingang",90,138
"Bad Bentheim, Hilgenstiege sp.25",Opladen,104,160
"Bad Bentheim, Hilgenstiege sp.25","Oss, terminal OOC",105,158
"Bad Bentheim, Hilgenstiege sp.25","Pernis, emplacement",148,230
"Bad Bentheim, Hilgenstiege sp.25",Rheine,25,30
"Bad Bentheim, Hilgenstiege sp.25","Rheinhausen, emplacement",88,123
"Bad Bentheim, Hilgenstiege sp.25","Roosendaal, emplacement",157,245
"Bad Bentheim, Hilgenstiege sp.25",RWG,170,261
"Bad Bentheim, Hilgenstiege sp.25","Sittard, emplacement",146,219
"Bad Bentheim, Hilgenstiege sp.25",Sloehaven empl.,195,309
"Bad Bentheim, Hilgenstiege sp.25",Steinweg Amsterdam,122,192
"Bad Bentheim, Hilgenstiege sp.25",Stroe,73,114
"Bad Bentheim, Hilgenstiege sp.25",Stuttgart,330,529
"Bad Bentheim, Hilgenstiege sp.25","Tilburg, industrie",130,197
"Bad Bentheim, Hilgenstiege sp.25","Uitgeest, emplacement",132,203
"Bad Bentheim, Hilgenstiege sp.25","Valburg, emplacement CUP",88,138
"Bad Bentheim, Hilgenstiege sp.25","Venlo, emplacement",108,159
